ref;traduction;code;paragraphe;nb_mots;mots
Apocalypse 19:11;SKN;53-1018;68;2;appele vis
Psaumes 41:9;SKN;53-1018;68;2;intime mangeait
Genese 1:28;SKN;53-1018;69;2;cieux meut
Psaumes 103:3;SKN;53-1100;3;2;pardonne tes
Psaumes 42:7;SKN;53-1100;3;2;tes voix
Apocalypse 6:1;SKN;53-1100;3;2;viens voix
Actes 2:38;SKN;53-1100;7;2;don peches
Amos 3:7;SKN;53-1100;7;2;prophetes serviteurs
Hebreux 6:4;SKN;53-1100;7;2;celeste don
Hebreux 6:4;SKN;53-1103;2;2;goute impossible
Esaie 28:19;SKN;53-1103;3;2;entendre nuit
Hebreux 11:1;SKN;53-1103;3;3;celles espere voit
Actes 2:38;SKN;53-1103;7;2;don peches
Apocalypse 19:11;SKN;53-1103;7;2;veritable vis
Psaumes 103:3;SKN;53-1103;8;2;guerit pardonne
Jean 5:24;SKN;53-1103;12;2;envoye jugement
Psaumes 42:7;SKN;53-1104;6;2;appelle tes
Actes 2:4;SKN;53-1104;7;2;langues selon
Ephesiens 1:5;SKN;53-1104;7;2;plaisir selon
Genese 3:8;SKN;53-1104;11;2;jardin voix
Apocalypse 6:1;SKN;53-1104;11;2;sept voix
Apocalypse 5:9;SKN;53-1104;12;2;cantique nation
Luc 7:36;SKN;53-1104;13;2;manger table
Actes 2:38;SKN;53-1104;15;2;don peches
Genese 2:7;SKN;53-1104;15;2;ame leternel
Matthieu 24:7;SKN;53-1104;15;2;nation royaume
Psaumes 16:8;SKN;53-1104;15;2;leternel serai
Matthieu 11:10;SKN;53-1104;16;2;chemin face
Matthieu 18:10;SKN;53-1104;16;3;anges face garde
Esaie 50:6;SKN;53-1104;16;2;dos face
Matthieu 18:10;SKN;53-1104;22;2;garde prenez
Apocalypse 22:8;SKN;53-1104;23;2;lange pieds
Esaie 14:12;SKN;53-1104;31;2;cieux tombe
Apocalypse 6:6;SKN;53-1104;37;2;mesure milieu
Matthieu 18:10;SKN;53-1104;37;2;cieux garde
Psaumes 103:3;SKN;53-1104;40;2;guerit pardonne
Apocalypse 6:12;SKN;53-1104;44;2;lorsquil noir
Romains 8:22;SKN;53-1106;7;2;ensemble travail
Esaie 28:19;SKN;53-1106;8;2;nuit prendra
Apocalypse 13:8;SKN;53-1106;9;2;ecrit lagneau
Daniel 7:9;SKN;53-1106;13;2;cheveux vetement
Jean 12:14;SKN;53-1106;13;2;ayant ecrit
Daniel 7:9;SKN;53-1106;17;2;blanc vis
Apocalypse 19:11;SKN;53-1106;17;2;blanc vis
Esaie 27:12;SKN;53-1106;20;2;jusquau rassembles
Genese 3:1;SKN;53-1106;26;2;arbre champs
Romains 5:1;SKN;53-1106;32;2;ayant paix
Apocalypse 22:8;SKN;53-1106;41;2;montrait pieds
Esaie 27:12;SKN;53-1106;41;2;courant jusquau
Marc 13:27;SKN;53-1106;41;2;bout jusquau
Hebreux 4:15;SKN;53-1106;42;2;navons souverain
Esaie 53:9;SKN;53-1106;51;2;aucune navait
Jean 14:9;SKN;53-1106;51;2;montre philippe
Hebreux 6:4;SKN;53-1106;55;2;celeste impossible
Apocalypse 6:12;SKN;53-1106;63;2;noir soleil
Jean 14:12;SKN;53-1107A;3;3;celles grandes men
Ephesiens 1:13;SKN;53-1107A;3;2;cru levangile
Ephesiens 1:13-14;SKN;53-1107A;3;2;cru levangile
Apocalypse 21:19;SKN;53-1107A;14;2;second troisieme
Esaie 32:2;SKN;53-1107A;15;2;aura lombre
Matthieu 12:42;SKN;53-1108A;1;2;entendre midi
Jacques 5:14;SKN;53-1108A;2;2;appelle malade
Hebreux 13:12;SKN;53-1108A;6;3;hors propre souffert
Apocalypse 22:19;SKN;53-1108A;6;2;cite paroles
Hebreux 4:15;SKN;53-1108A;6;3;navons sacrificateur souverain
Nombres 19:9;SKN;53-1108A;6;2;camp hors
Zacharie 11:12;SKN;53-1108A;11;2;laissez pieces
Esaie 53:9;SKN;53-1108A;19;2;navait riche
Luc 16:16;SKN;53-1108A;22;2;lors use
Apocalypse 19:11;SKN;53-1108A;26;2;ouvert vis
Psaumes 41:9;SKN;53-1108A;26;2;leve pain
Apocalypse 22:19;SKN;53-1108A;28;2;cite larbre
Apocalypse 21:19;SKN;53-1108A;29;2;cite fondements
Psaumes 42:7;SKN;53-1108A;34;2;appelle voix
Genese 3:1;SKN;53-1108A;35;2;arbre jardin
Esaie 14:12;SKN;53-1108A;42;2;abattu tombe
Apocalypse 17:8;SKN;53-1108A;63;2;fondation monter
Apocalypse 19:11;SKN;53-1108A;82;3;fidele ouvert vis
Zacharie 11:12;SKN;53-1108A;85;2;dargent pieces
Galates 4:27;SKN;53-1108A;93;2;ecrit travail
Esaie 28:19;SKN;53-1108A;99;2;den entendre
Apocalypse 5:9;SKN;53-1108A;99;2;den ouvrir
Galates 1:8;SKN;53-1108E;2;2;memes outre
Jean 5:24;SKN;53-1108E;5;3;croit envoye eternelle
Jean 3:16;SKN;53-1108E;5;2;croit eternelle
Amos 3:7;SKN;53-1108E;7;2;prophetes revele
Jean 5:24;SKN;53-1108E;10;2;envoye eternelle
Ephesiens 1:13;SKN;53-1108E;10;2;ayant cru
Ephesiens 1:13-14;SKN;53-1108E;10;2;ayant cru
Marc 16:1;SKN;53-1108E;12;2;etant marie
Ephesiens 1:13;SKN;53-1108E;14;2;cru levangile
Ephesiens 1:13-14;SKN;53-1108E;14;2;cru levangile
Esaie 28:19;SKN;53-1108E;22;2;entendre nuit
Matthieu 12:42;SKN;53-1108E;22;2;entendre vint
Jean 5:24;SKN;53-1108E;27;2;envoye eternelle
Apocalypse 6:3;SKN;53-1108E;35;2;lorsquil viens
Marc 11:21;SKN;53-1108E;36;2;figuier rabbi
Jean 14:9;SKN;53-1108E;36;3;connu mas philippe
Malachie 4:5;SKN;53-1108E;38;2;envoie vienne
Luc 7:36;SKN;53-1108E;42;2;manger table
Apocalypse 3:14;SKN;53-1108E;46;2;lange lassemblee
Esaie 50:6;SKN;53-1108E;52;2;dos face
Apocalypse 6:12;SKN;53-1108E;52;2;lorsquil noir
Psaumes 35:11;SKN;53-1108E;55;2;levent nai
Ephesiens 1:5;SKN;53-1109;1;2;selon volonte
Apocalypse 6:3;SKN;53-1109;4;2;animal lorsquil
Galates 4:27;SKN;53-1109;7;2;cris pousse
Galates 4:27;SKN;53-1109;9;2;ecrit pousse
Apocalypse 6:12;SKN;53-1109;9;2;lorsquil soleil
Jean 3:16;SKN;53-1109;14;2;perisse quiconque
Genese 1:28;SKN;53-1109;15;3;cieux mer poissons
Ephesiens 1:13;SKN;53-1109;16;2;levangile scelles
Matthieu 11:10;SKN;53-1109;16;2;chemin lequel
Ephesiens 1:13-14;SKN;53-1109;16;2;levangile scelles
Matthieu 24:7;SKN;53-1109;18;2;aura royaume
Esaie 28:11;SKN;53-1109;25;2;langue levres
Esaie 50:6;SKN;53-1109;28;2;dos nai
Jean 5:24;SKN;53-1109;31;3;croit envoye eternelle
Jean 3:16;SKN;53-1109;31;2;croit eternelle
Jean 5:39;SKN;53-1109;31;2;eternelle temoignage
Galates 1:8;SKN;53-1109;38;2;ange outre
Apocalypse 19:11;SKN;53-1109;38;2;appele veritable
Jean 14:9;SKN;53-1109;57;2;mas montre
Apocalypse 1:7;SKN;53-1109;58;2;lont verra
Apocalypse 17:8;SKN;53-1109;63;2;voyant vue
Jean 3:21;SKN;53-1109;64;2;quelles soient
Apocalypse 3:14;SKN;53-1109;66;2;lassemblee veritable
Esaie 14:12;SKN;53-1109;73;2;cieux tombe
Joel 2:25;SKN;53-1110;2;2;qua sauterelle
Zacharie 14:7;SKN;53-1110;3;2;aura leternel
Genese 3:1;SKN;53-1110;3;2;leternel mangerez
Ephesiens 1:5;SKN;53-1110;4;2;ayant selon
Galates 3:29;SKN;53-1110;4;2;selon semence
Jean 12:14;SKN;53-1110;4;2;ayant selon
Galates 3:16;SKN;53-1110;10;2;semence semences
Genese 4:1;SKN;53-1110;11;2;cain eve
Genese 4:16;SKN;53-1110;11;2;cain deden
Genese 3:1;SKN;53-1110;11;2;arbre jardin
Genese 22:14;SKN;53-1110;15;2;appela jehovah
Apocalypse 21:23;SKN;53-1110;16;2;lagneau lune
Daniel 7:9;SKN;53-1110;17;2;cheveux laine
Nombres 19:9;SKN;53-1110;22;2;camp disrael
Apocalypse 6:1;SKN;53-1110;22;2;lagneau sept
Nombres 19:9;SKN;53-1110;23;2;camp disrael
Apocalypse 13:14;SKN;53-1110;24;2;image miracles
Galates 3:29;SKN;53-1110;27;2;dabraham selon
Apocalypse 6:12;SKN;53-1110;31;2;fit soleil
Genese 3:8;SKN;53-1110;33;2;arbres milieu
Apocalypse 3:14;SKN;53-1110;38;2;commencement lange
Hebreux 6:1;SKN;53-1110;38;2;commencement fondement
Genese 3:8;SKN;53-1110;39;2;arbres milieu
Ephesiens 1:5;SKN;53-1110;40;2;ayant plaisir
Hebreux 6:4;SKN;53-1110;43;2;don impossible
Genese 14:18;SKN;53-1110;44;2;apporter sacrificateur
Luc 24:49;SKN;53-1110;48;2;den revetus
Romains 5:1;SKN;53-1110;54;2;ayant paix
Amos 3:7;SKN;53-1110;57;2;revele secret
Esaie 9:6;SKN;53-1110;69;2;fort merveilleux
Psaumes 42:7;SKN;53-1111;1;2;appelle voix
Apocalypse 6:1;SKN;53-1111;1;2;viens voix
Galates 1:8;SKN;53-1111;6;2;anatheme ange
Hebreux 10:26;SKN;53-1111;11;2;peches sacrifice
Matthieu 24:7;SKN;53-1111;12;2;aura divers
Apocalypse 5:9;SKN;53-1111;12;3;digne ouvrir sceaux
Apocalypse 11:3;SKN;53-1111;14;2;temoins vetus
Luc 1:17;SKN;53-1111;15;2;curs preparer
Genese 3:8;SKN;53-1111;17;2;arbres jardin
Genese 3:1;SKN;53-1111;17;2;arbre jardin
Apocalypse 22:19;SKN;53-1111;20;2;paroles sainte
Matthieu 11:10;SKN;53-1111;21;2;chemin face
Actes 2:4;SKN;53-1111;22;2;furent selon
Genese 2:7;SKN;53-1111;23;2;ame poussiere
Genese 3:1;SKN;53-1111;26;2;jardin serpent
Apocalypse 17:8;SKN;53-1111;27;2;fondation monter
Jean 5:24;SKN;53-1111;33;2;envoye jugement
Apocalypse 6:3;SKN;53-1111;36;2;animal viens
Apocalypse 6:1;SKN;53-1111;36;3;animaux tonnerre viens
Apocalypse 22:19;SKN;53-1111;41;2;ote sainte
Esaie 27:12;SKN;53-1111;47;2;arrivera serez
Actes 10:44;SKN;53-1111;47;2;mots prononcait
Apocalypse 1:20;SKN;53-1111;49;2;mystere sept
Ephesiens 1:13;SKN;53-1111;92;2;cru salut
Ephesiens 1:13-14;SKN;53-1111;92;2;cru salut
Ephesiens 1:5;SKN;53-1111;95;2;adopter selon
Luc 16:16;SKN;53-1111;95;2;loi royaume
Jean 12:14;SKN;53-1111;95;2;ecrit selon
Apocalypse 13:14;SKN;53-1112;2;2;fut miracles
Psaumes 16:8;SKN;53-1112;2;2;droite ebranle
Matthieu 11:10;SKN;53-1112;9;2;chemin ecrit
Daniel 7:9;SKN;53-1112;12;2;cheveux vetement
Apocalypse 16:13;SKN;53-1112;14;2;esprits faux
Jean 12:14;SKN;53-1112;14;2;ayant ecrit
Jean 5:39;SKN;53-1112;18;2;rendent temoignage
Marc 11:21;SKN;53-1112;23;2;maudit setait
Apocalypse 21:19;SKN;53-1112;26;2;premier troisieme
Marc 13:27;SKN;53-1112;26;2;anges jusquau
Esaie 53:9;SKN;53-1112;27;2;aucune navait
Jean 12:24;SKN;53-1112;28;3;ble demeure grain
Apocalypse 22:19;SKN;53-1112;29;2;ote sainte
Psaumes 16:10;SKN;53-1112;31;3;ame corruption voie
Zacharie 11:12;SKN;53-1112;33;2;dargent pieces
Matthieu 11:25;SKN;53-1112;33;3;cache intelligents sages
Apocalypse 3:14;SKN;53-1112;36;2;commencement creation
Colossiens 1:15;SKN;53-1112;36;2;creation premier
Actes 2:38;SKN;53-1112;37;2;peches remission
Apocalypse 6:12;SKN;53-1112;37;2;lorsquil tremblement
Genese 1:28;SKN;53-1112;39;2;cieux vivant
Apocalypse 6:3;SKN;53-1112;40;2;lorsquil viens
Matthieu 24:7;SKN;53-1112;40;2;aura royaume
Apocalypse 17:8;SKN;53-1112;41;2;monter vue
Apocalypse 21:19;SKN;53-1112;41;2;premier troisieme
Apocalypse 17:8;SKN;53-1112;44;2;noms vue
Ephesiens 1:13;SKN;53-1112;44;2;cru levangile
Apocalypse 21:23;SKN;53-1112;44;2;cite lune
Luc 21:24;SKN;53-1112;44;2;pieds seront
Ephesiens 1:13-14;SKN;53-1112;44;2;cru levangile
Psaumes 16:8;SKN;53-1112;45;2;droite leternel
Apocalypse 1:20;SKN;53-1112;45;2;anges droite
Apocalypse 6:11;SKN;53-1112;46;3;blanche robe soient
Luc 1:17;SKN;53-1112;48;2;pensee retourner
Amos 3:7;SKN;53-1112;49;2;prophetes revele
Hebreux 6:4;SKN;53-1112;49;2;celeste don
Jean 14:7;SKN;53-1112;51;2;connaissez lavez
Apocalypse 22:19;SKN;53-1112;51;2;paroles sainte
Matthieu 19:28;SKN;53-1112;51;2;mavez serez
Jean 3:21;SKN;53-1112;53;2;quelles soient
Esaie 27:12;SKN;53-1112;55;2;arrivera courant
Jean 3:21;SKN;53-1112;56;2;quelles soient
Galates 1:8;SKN;53-1114;1;2;ange memes
Esaie 28:19;SKN;53-1114;1;2;den nuit
Ephesiens 5:26;SKN;53-1114;1;2;deau lavage
Esaie 32:2;SKN;53-1114;1;2;aura deau
Genese 3:8;SKN;53-1114;1;2;frais milieu
Zacharie 14:7;SKN;53-1114;1;2;aura nuit
Luc 16:16;SKN;53-1114;4;2;lors royaume
Galates 1:8;SKN;53-1114;8;2;ange memes
Apocalypse 17:8;SKN;53-1114;13;2;monter vue
Esaie 50:6;SKN;53-1114;17;2;dos nai
Jean 14:7;SKN;53-1114;20;2;connu lavez
Luc 7:36;SKN;53-1114;20;2;manger table
Psaumes 41:9;SKN;53-1114;27;2;ami leve
Psaumes 41:9;SKN;53-1114;28;2;ami leve
Ephesiens 1:20;SKN;53-1114;50;2;asseoir dentre
Marc 16:1;SKN;53-1114;53;2;etant marie
Jean 14:9;SKN;53-1114;57;2;mas montre
Esaie 60:1;SKN;53-1114;60;2;leternel leve
Psaumes 16:8;SKN;53-1114;60;2;leternel serai
Apocalypse 19:11;SKN;53-1114;63;2;appele blanc
Psaumes 35:11;SKN;53-1114;63;2;nai temoins
Luc 16:16;SKN;53-1114;66;2;annonce lors
Zacharie 11:12;SKN;53-1114;66;2;dargent laissez
Hebreux 11:1;SKN;53-1114;67;3;celles espere voit
Ephesiens 1:13;SKN;53-1114;67;2;ayant espere
Jean 5:39;SKN;53-1114;67;2;rendent temoignage
Ephesiens 1:13-14;SKN;53-1114;67;2;ayant espere
Jean 15:7;SKN;53-1114;70;2;demanderez paroles
Apocalypse 3:21;SKN;53-1114;70;2;donnerai vaincu
Galates 3:29;SKN;53-1114;71;2;selon semence
Apocalypse 6:1;SKN;53-1114;80;2;sept voix
Zacharie 14:7;SKN;53-1115E;6;2;aura connu
Esaie 50:6;SKN;53-1115E;14;2;face nai
Luc 17:28;SKN;53-1115E;21;2;buvait mangeait
Genese 3:1;SKN;53-1115E;31;2;arbre champs
Apocalypse 22:8;SKN;53-1115E;32;2;lange rendre
Apocalypse 6:11;SKN;53-1115E;35;2;complet soient
Ephesiens 1:20;SKN;53-1115E;46;2;dentre droite
Jean 3:16;SKN;53-1115M;3;2;croit eternelle
Hebreux 6:1;SKN;53-1115M;7;2;mortes repentance
Esaie 9:6;SKN;53-1115M;14;2;appellera merveilleux
Esaie 27:12;SKN;53-1115M;16;2;degypte serez
Apocalypse 21:19;SKN;53-1115M;20;2;jaspe premier
Apocalypse 21:23;SKN;53-1115M;24;2;lune soleil
Matthieu 11:10;SKN;53-1115M;28;2;chemin ecrit
Esaie 60:1;SKN;53-1115M;32;2;leve levee
Marc 16:1;SKN;53-1115M;34;2;jacques marie
Jean 14:7;SKN;53-1115M;36;2;connaissez lavez
Apocalypse 13:8;SKN;53-1115M;38;2;ecrit lagneau
Matthieu 12:42;SKN;53-1115M;44;2;entendre jugement
Matthieu 25:46;SKN;53-1115M;48;2;eternelle sen
Jean 5:39;SKN;53-1115M;48;2;eternelle temoignage
Esaie 28:11;SKN;53-1115M;52;2;etrangere langue
Hebreux 13:10;SKN;53-1115M;56;2;droit nont
Matthieu 12:42;SKN;53-1115M;56;2;generation vint
Jacques 5:14;SKN;53-1115M;61;2;anciens malade
Deuteronome 32:11;SKN;53-1115M;65;2;ailes nid
Deuteronome 32:11;SKN;53-1115M;66;2;nid plumes
Apocalypse 6:3;SKN;53-1115M;72;2;animal lorsquil
Deuteronome 18:22;SKN;53-1115M;73;2;leternel peur
Esaie 32:2;SKN;53-1115M;79;2;deau rocher
Esaie 32:2;SKN;53-1115M;80;2;deau rocher
Nombres 19:9;SKN;53-1115M;80;2;eau lassemblee
Esaie 32:2;SKN;53-1115M;81;2;rocher sec
Esaie 32:2;SKN;53-1115M;82;3;deau rocher sec
Esaie 32:2;SKN;53-1115M;83;2;rocher sec
Apocalypse 17:15;SKN;53-1115M;92;2;assise eaux
Esaie 32:2;SKN;53-1115M;92;2;rocher vent
Jean 3:21;SKN;53-1118;87;2;quelles soient
Apocalypse 22:8;SKN;53-1120;13;2;lange pieds
Apocalypse 17:8;SKN;53-1120;18;2;monter vue
Amos 3:7;SKN;53-1120;25;2;prophetes revele
Hebreux 13:10;SKN;53-1120;30;2;droit manger
Jean 3:21;SKN;53-1120;42;2;quelles soient
Genese 2:7;SKN;53-1121;1;2;ame leternel
Esaie 32:2;SKN;53-1121;1;2;aura deau
Zacharie 14:7;SKN;53-1121;1;2;aura leternel
Genese 3:1;SKN;53-1121;1;2;leternel serpent
Esaie 27:12;SKN;53-1121;1;3;degypte disrael leternel
Jean 3:14;SKN;53-1121;1;2;desert serpent
Nombres 19:9;SKN;53-1121;1;2;disrael hors
Genese 14:18;SKN;53-1121;1;2;fit pain
Jacques 5:14;SKN;53-1121;3;2;malade prient
Luc 21:24;SKN;53-1121;3;2;pieds seront
Apocalypse 21:19;SKN;53-1121;4;2;fondement premier
Jean 3:14;SKN;53-1121;4;2;eleve serpent
Matthieu 19:28;SKN;53-1121;7;2;mavez serez
Luc 16:16;SKN;53-1121;14;2;loi prophetes
Matthieu 11:10;SKN;53-1121;14;2;ecrit lequel
Genese 22:14;SKN;53-1121;15;2;jehovah montagne
Apocalypse 22:8;SKN;53-1121;15;2;lange pieds
Apocalypse 21:19;SKN;53-1121;18;2;premier troisieme
Apocalypse 22:8;SKN;53-1121;18;2;montrait pieds
Esaie 14:12;SKN;53-1121;21;2;cieux tombe
Genese 3:1;SKN;53-1121;21;2;jardin serpent
Jean 3:14;SKN;53-1121;21;3;desert eleve serpent
Romains 5:1;SKN;53-1121;24;2;ayant paix
Jean 3:14;SKN;53-1121;24;3;desert eleve serpent
Ephesiens 1:13;SKN;53-1121;25;2;ayant salut
Ephesiens 1:13-14;SKN;53-1121;25;2;ayant salut
Actes 2:4;SKN;53-1121;28;2;dautres selon
Apocalypse 6:6;SKN;53-1121;37;2;mesure milieu
Jean 14:7;SKN;53-1121;41;2;connaissez connu
Hebreux 4:12;SKN;53-1121;42;2;lame vivante
Genese 2:7;SKN;53-1121;42;3;ame poussiere vivante
Apocalypse 3:14;SKN;53-1121;46;2;lange lassemblee
Apocalypse 16:13;SKN;53-1121;52;2;bouche esprits
Psaumes 22:7;SKN;53-1121;52;2;bouche voient
Luc 16:16;SKN;53-1122;5;2;annonce lors
Apocalypse 6:12;SKN;53-1122;8;2;fit lorsquil
Colossiens 1:15;SKN;53-1122;13;2;image premier
Esaie 9:6;SKN;53-1122;14;2;merveilleux paix
Esaie 28:19;SKN;53-1122;17;2;den entendre
Apocalypse 5:9;SKN;53-1122;17;2;achete den
Genese 2:7;SKN;53-1122;21;2;leternel vivante
Esaie 27:12;SKN;53-1122;22;2;jusquau leternel
Jean 12:14;SKN;53-1122;28;2;ecrit selon
Jacques 5:14;SKN;53-1122;29;2;appelle malade
Genese 3:1;SKN;53-1122;32;2;jardin serpent
Malachie 4:5;SKN;53-1122;33;2;envoie vienne
Galates 1:8;SKN;53-1122;39;2;anatheme ange
Apocalypse 16:13;SKN;53-1122;39;2;esprits faux
Psaumes 16:8;SKN;53-1122;40;2;droite leternel
Apocalypse 1:20;SKN;53-1122;40;2;anges droite
Genese 6:4;SKN;53-1122;43;2;eurent filles
Apocalypse 21:19;SKN;53-1122;47;2;premier second
Jean 16:21;SKN;53-1122;55;2;joie lenfant
Ephesiens 1:13;SKN;53-1122;61;2;ayant cru
Ephesiens 1:13-14;SKN;53-1122;61;2;ayant cru
Genese 3:8;SKN;53-1122;65;2;arbres leternel
Joel 2:25;SKN;53-1122;65;2;qua sauterelle
Genese 3:8;SKN;53-1122;67;2;arbres leternel
Malachie 4:5;SKN;53-1122;68;2;envoie leternel
Genese 3:1;SKN;53-1122;69;2;champs leternel
Genese 6:4;SKN;53-1122;71;2;filles jadis
Amos 3:7;SKN;53-1122;84;2;revele serviteurs
Malachie 4:5;SKN;53-1122;85;2;elie leternel
Jean 14:7;SKN;53-1122;90;2;connu lavez
Daniel 7:9;SKN;53-1127;1;2;blanc vetement
Esaie 53:9;SKN;53-1127;1;2;fraude navait
Hebreux 13:10;SKN;53-1129A;6;2;droit tabernacle
Ephesiens 1:20;SKN;53-1129A;13;2;dentre droite
Esaie 14:12;SKN;53-1129A;18;2;nations tombe
Joel 2:25;SKN;53-1129A;22;2;annees qua
Galates 3:29;SKN;53-1129A;29;2;selon semence
Galates 3:16;SKN;53-1129A;34;2;semence semences
Genese 3:8;SKN;53-1129A;35;2;jardin milieu
Genese 4:1;SKN;53-1129A;35;2;cain eve
Hebreux 6:1;SKN;53-1129A;36;2;commencement dhommes
Genese 4:16;SKN;53-1129A;41;2;cain deden
Apocalypse 1:7;SKN;53-1129A;43;2;lont verra
Joel 2:25;SKN;53-1129A;46;2;envoyee qua
Jean 3:21;SKN;53-1129A;50;2;quelles soient
Genese 4:1;SKN;53-1129A;54;2;cain eve
Genese 4:16;SKN;53-1129A;54;2;cain deden
Esaie 50:6;SKN;53-1129A;55;2;cache face
Luc 10:1;SKN;53-1129A;55;2;devait face
Hebreux 12:24;SKN;53-1129A;57;2;mieux nouvelle
Genese 4:16;SKN;53-1129A;61;2;cain deden
Esaie 50:6;SKN;53-1129A;63;2;crachats dos
Genese 3:8;SKN;53-1129A;67;2;arbres milieu
Hebreux 13:10;SKN;53-1129A;69;2;droit manger
Malachie 3:6;SKN;53-1129A;69;2;jacob netes
Apocalypse 1:20;SKN;53-1129A;72;2;droite sept
Esaie 27:12;SKN;53-1129A;75;2;disrael fleuve
Nombres 19:9;SKN;53-1129A;80;2;camp disrael
Ephesiens 1:13;SKN;53-1129A;86;2;cru levangile
Genese 3:8;SKN;53-1129A;86;2;arbres milieu
Ephesiens 1:13-14;SKN;53-1129A;86;2;cru levangile
Deuteronome 32:11;SKN;53-1129A;96;2;ailes laigle
Jean 12:20;SKN;53-1129A;97;2;adorer dentre
Deuteronome 32:11;SKN;53-1129A;98;2;ailes laigle
Esaie 32:2;SKN;53-1129A;101;2;deau vent
Genese 3:8;SKN;53-1129A;103;2;arbres leternel
Genese 3:8;SKN;53-1129A;104;2;arbres leternel
Jean 12:24;SKN;53-1129A;110;2;ble grain
Galates 3:16;SKN;53-1129A;114;2;semence semences
Jean 3:21;SKN;53-1129A;115;2;pratique soient
Apocalypse 17:8;SKN;53-1129A;124;2;monter vue
Psaumes 16:10;SKN;53-1129A;125;2;ame voie
Matthieu 12:42;SKN;53-1129A;129;2;jugement midi
Esaie 14:12;SKN;53-1129A;132;2;brillant cieux
Apocalypse 6:12;SKN;53-1129A;132;2;noir soleil
Apocalypse 22:8;SKN;53-1129A;138;2;lange pieds
Apocalypse 13:14;SKN;53-1129E;2;2;fut miracles
Hebreux 12:24;SKN;53-1129E;2;2;mieux nouvelle
Apocalypse 6:3;SKN;53-1129E;2;2;lorsquil second
Apocalypse 6:12;SKN;53-1129E;2;2;fit lorsquil
Genese 14:18;SKN;53-1129E;2;3;fit roi vin
Jean 5:39;SKN;53-1129E;7;2;eternelle temoignage
Matthieu 12:42;SKN;53-1129E;15;2;entendre vint
Genese 22:14;SKN;53-1129E;20;3;jehovah jire pourvu
Esaie 53:9;SKN;53-1129E;21;2;aucune navait
Apocalypse 6:6;SKN;53-1129E;27;2;mesure milieu
Matthieu 11:10;SKN;53-1129E;34;2;ecrit lequel
Esaie 50:6;SKN;53-1129E;46;2;joues nai
Esaie 53:9;SKN;53-1129E;46;3;aucune bouche navait
Apocalypse 21:23;SKN;53-1129E;62;3;lampe lune soleil
Galates 1:8;SKN;53-1129E;67;2;anatheme ange
Psaumes 42:7;SKN;53-1129E;84;2;tes voix
Psaumes 103:3;SKN;53-1129E;85;2;guerit pardonne
Esaie 50:6;SKN;53-1129E;89;2;cache nai
Genese 22:14;SKN;53-1130;1;2;appela leternel
Genese 3:1;SKN;53-1130;1;2;leternel quaucun
Apocalypse 3:14;SKN;53-1130;3;3;commencement creation temoin
Apocalypse 17:15;SKN;53-1130;5;2;langues nations
Actes 2:4;SKN;53-1130;7;2;langues selon
Esaie 60:1;SKN;53-1130;8;2;leve levee
Hebreux 13:10;SKN;53-1130;9;2;manger nont
Matthieu 12:42;SKN;53-1130;9;2;entendre jugement
Luc 7:36;SKN;53-1130;9;2;manger table
Zacharie 11:12;SKN;53-1130;18;2;donnez laissez
Joel 2:25;SKN;53-1130;41;2;envoyee qua
Psaumes 42:7;SKN;53-1130;43;2;cataractes tes
Joel 2:25;SKN;53-1130;47;2;annees armee
Romains 5:1;SKN;53-1130;62;2;ayant paix
Jean 14:7;SKN;53-1130;69;2;auriez lavez
Matthieu 11:10;SKN;53-1201;2;3;chemin ecrit lequel
Jean 5:14;SKN;53-1201;2;2;gueri peur
Jacques 5:14;SKN;53-1201;9;3;anciens dhuile malade
Genese 3:8;SKN;53-1201;13;2;arbres jardin
Genese 3:1;SKN;53-1201;13;2;arbre jardin
Actes 2:38;SKN;53-1201;18;2;peches remission
Ephesiens 4:30;SKN;53-1201;19;3;lequel nattristez redemption
Hebreux 12:24;SKN;53-1201;20;2;mieux nouvelle
Esaie 14:12;SKN;53-1201;23;2;cieux tombe
Matthieu 12:42;SKN;53-1201;23;2;entendre midi
Luc 17:28;SKN;53-1201;24;2;arriva mangeait
Matthieu 12:42;SKN;53-1201;26;2;jugement vint
Colossiens 1:15;SKN;53-1201;30;2;creation premier
Apocalypse 6:1;SKN;53-1201;30;2;tonnerre viens
Genese 22:14;SKN;53-1201;31;2;leternel pourvu
Genese 3:8;SKN;53-1201;31;2;leternel voix
Deuteronome 18:22;SKN;53-1201;31;2;leternel peur
Malachie 4:5;SKN;53-1201;31;2;leternel terrible
Amos 3:7;SKN;53-1201;33;2;leternel secret
Malachie 4:5;SKN;53-1201;33;2;leternel vienne
Apocalypse 22:8;SKN;53-1201;41;2;pieds rendre
Ephesiens 1:5;SKN;53-1201;42;2;plaisir selon
Apocalypse 3:14;SKN;53-1201;46;3;lange lassemblee temoin
Nombres 19:9;SKN;53-1201;46;2;disrael lassemblee
Esaie 32:2;SKN;53-1201;55;2;deau rocher
Genese 22:14;SKN;53-1201;62;2;montagne pourvu
Esaie 32:2;SKN;53-1201;62;2;aura deau
Matthieu 12:42;SKN;53-1201;62;2;jugement vint
Malachie 4:5;SKN;53-1201;65;3;elie envoie leternel
Malachie 4:5;SKN;53-1201;68;2;elie envoie
Esaie 60:1;SKN;53-1201;75;2;leve levee
Genese 22:14;SKN;53-1201;76;2;leternel pourvu
